CNA-SMN-CG-GMC-SMAA-CLIMATOLOGIA
BASE DE DATOS CLIMATOLOGICA
DATOS DISPONIBLES EN LA BASE DE DATOS A JULIO 2022

ESTACION  : 30012
NOMBRE    : ATZALAN
ESTADO    : VERACRUZ
MUNICIPIO : ATZALAN
SITUACION : OPERANDO
ORGANISMO : CONAGUA-SMN
CVE-OMM   : Nulo
LATITUD   : 019.789°
LONGITUD  : -97.246°
ALTITUD   : 1697 msnm

EMISIÓN   : 01/07/2022

            PRECIP  EVAP   TMAX   TMIN   
14/04/1926  0       Nulo   20.8   8      
15/04/1926  0       Nulo   22     8      
16/04/1926  17      Nulo   19     10     
17/04/1926  0       Nulo   18     9      
18/04/1926  0       Nulo   24     12     
19/04/1926  0       Nulo   25.2   12     
20/04/1926  7.5     Nulo   22.5   12     
21/04/1926  0       Nulo   22     11.5   
22/04/1926  0       Nulo   22     9.5    
23/04/1926  0       Nulo   24     10.5   
24/04/1926  0       Nulo   24     11.2   
25/04/1926  25      Nulo   24.8   7.5    
26/04/1926  21.2    Nulo   24.5   8      
27/04/1926  3.2     Nulo   16     6      
28/04/1926  0       Nulo   16     9      
29/04/1926  1.5     Nulo   17     10.2   
30/04/1926  0       Nulo   19     10.3   
01/05/1926  0       Nulo   22.5   10     
02/05/1926  0       Nulo   21.5   9.5    
03/05/1926  0       Nulo   18.5   8      
04/05/1926  0       Nulo   20     8.5    
05/05/1926  0       Nulo   22.5   9      
06/05/1926  0       Nulo   23.5   9      
07/05/1926  0       Nulo   25     10     
08/05/1926  0       Nulo   25     10.2   
09/05/1926  0       Nulo   27.5   12     
10/05/1926  0       Nulo   27     12     
11/05/1926  0       Nulo   27.2   15     
12/05/1926  13.2    Nulo   25     11     
13/05/1926  0       Nulo   22.5   11     
14/05/1926  0       Nulo   18     10.5   
15/05/1926  6.2     Nulo   20     9.5    
16/05/1926  20      Nulo   20     9      
17/05/1926  0       Nulo   21     9      
18/05/1926  0       Nulo   23.5   10     
19/05/1926  0       Nulo   24     11     
20/05/1926  0       Nulo   24     11.2   
21/05/1926  0       Nulo   22     9      
22/05/1926  0       Nulo   22.5   9      
23/05/1926  0       Nulo   22     7.5    
24/05/1926  0       Nulo   22.8   6.5    
25/05/1926  0       Nulo   21.6   6      
26/05/1926  0       Nulo   23     7      
27/05/1926  0       Nulo   23     7      
28/05/1926  0       Nulo   24.5   10     
29/05/1926  0       Nulo   24.5   10.5   
30/05/1926  0       Nulo   22     10     
31/05/1926  16      Nulo   23     10     
01/06/1926  6.2     Nulo   22     11     
02/06/1926  0       Nulo   22     10.5   
03/06/1926  0       Nulo   22.5   11.5   
04/06/1926  7.5     Nulo   21.5   11     
05/06/1926  0       Nulo   22     11.5   
06/06/1926  0       Nulo   21.5   10     
07/06/1926  0       Nulo   23     11     
08/06/1926  0       Nulo   23     11.5   
09/06/1926  8.7     Nulo   21.5   10     
10/06/1926  0       Nulo   22.5   10.5   
11/06/1926  0       Nulo   21.5   11     
12/06/1926  0       Nulo   23.5   11.5   
13/06/1926  0       Nulo   23.5   11     
14/06/1926  5       Nulo   22.5   9      
15/06/1926  0       Nulo   24     10.5   
16/06/1926  11.2    Nulo   24.5   10.5   
17/06/1926  0       Nulo   26.5   10     
18/06/1926  0       Nulo   26.5   10     
19/06/1926  0       Nulo   24.5   11     
20/06/1926  12      Nulo   29     11     
21/06/1926  0       Nulo   28.5   10.5   
22/06/1926  0       Nulo   29.5   10     
23/06/1926  10      Nulo   29.5   10     
24/06/1926  5       Nulo   23     12.5   
25/06/1926  23      Nulo   23     12     
26/06/1926  39.5    Nulo   23     10.8   
27/06/1926  50      Nulo   22     11.5   
28/06/1926  57.5    Nulo   22     11     
29/06/1926  20      Nulo   22.5   11.5   
30/06/1926  8.7     Nulo   20.5   12     
01/07/1926  26.5    Nulo   21     12     
02/07/1926  23      Nulo   20.5   12.2   
03/07/1926  12.5    Nulo   21.2   11.8   
04/07/1926  16.2    Nulo   21.5   10.5   
05/07/1926  1.2     Nulo   21     10.5   
06/07/1926  0       Nulo   20.5   12     
07/07/1926  10.5    Nulo   19.8   12.3   
08/07/1926  0       Nulo   21.5   14     
09/07/1926  18      Nulo   25.5   12     
10/07/1926  0       Nulo   24.5   11.2   
11/07/1926  0       Nulo   25.5   9.5    
12/07/1926  0       Nulo   25     9      
13/07/1926  0       Nulo   25     9      
14/07/1926  0       Nulo   25.5   10.2   
15/07/1926  55      Nulo   24     10     
16/07/1926  12.5    Nulo   22     9      
17/07/1926  5.5     Nulo   20.5   9      
18/07/1926  25      Nulo   19.5   9.5    
19/07/1926  15      Nulo   19     9      
20/07/1926  0       Nulo   19.5   9.5    
21/07/1926  0       Nulo   21.5   11     
22/07/1926  0       Nulo   22     9      
23/07/1926  0       Nulo   22     9      
24/07/1926  0       Nulo   22     6.5    
25/07/1926  0       Nulo   21.5   8      
26/07/1926  0       Nulo   22     8      
27/07/1926  0       Nulo   22.6   9      
28/07/1926  0       Nulo   23     8      
29/07/1926  0       Nulo   22.5   9      
30/07/1926  7       Nulo   23     9.5    
31/07/1926  0       Nulo   23.6   9.5    
01/08/1926  25.5    Nulo   23.2   10     
02/08/1926  20      Nulo   23     10     
03/08/1926  0       Nulo   21     11.5   
04/08/1926  8.7     Nulo   21     9      
05/08/1926  2       Nulo   19.5   9      
06/08/1926  20      Nulo   21.5   8.5    
07/08/1926  0       Nulo   20.5   8      
08/08/1926  8.5     Nulo   21     9.5    
09/08/1926  0       Nulo   20.5   9      
10/08/1926  13      Nulo   21     8      
11/08/1926  0       Nulo   21     8      
12/08/1926  25      Nulo   21     7.2    
13/08/1926  13      Nulo   20.2   7      
14/08/1926  0       Nulo   20     7.5    
15/08/1926  0       Nulo   21     7      
16/08/1926  0       Nulo   24     7.3    
17/08/1926  0       Nulo   21.5   9      
18/08/1926  0       Nulo   22.6   9      
19/08/1926  0       Nulo   21.5   11     
20/08/1926  0       Nulo   24     11.5   
21/08/1926  0       Nulo   25     12     
22/08/1926  0       Nulo   23     8.3    
23/08/1926  52.5    Nulo   23     8      
24/08/1926  0       Nulo   21     11     
25/08/1926  0       Nulo   16.5   8.5    
26/08/1926  0       Nulo   21.5   9.5    
27/08/1926  0       Nulo   21     10     
28/08/1926  0       Nulo   22.5   10     
29/08/1926  25      Nulo   23     9.8    
30/08/1926  20      Nulo   22.5   9.5    
31/08/1926  20.5    Nulo   23     9.5    
01/09/1926  6       Nulo   22.5   9      
02/09/1926  8       Nulo   22.5   9      
03/09/1926  43      Nulo   20     9.5    
04/09/1926  0       Nulo   23.5   9      
05/09/1926  0       Nulo   23     10     
06/09/1926  0       Nulo   24     9.2    
07/09/1926  8.7     Nulo   21     8      
08/09/1926  21.7    Nulo   20.2   10.5   
09/09/1926  32.5    Nulo   21     9.2    
10/09/1926  34.2    Nulo   19     9.8    
11/09/1926  47.5    Nulo   20     11     
12/09/1926  0       Nulo   21     9.5    
13/09/1926  0       Nulo   21     9      
14/09/1926  0       Nulo   22     10.2   
15/09/1926  0       Nulo   22.2   10.5   
16/09/1926  0       Nulo   22.5   11     
17/09/1926  0       Nulo   19.5   10.2   
18/09/1926  0       Nulo   21     11     
19/09/1926  30      Nulo   21     11     
20/09/1926  45      Nulo   20     11     
21/09/1926  5       Nulo   15.5   10     
22/09/1926  3       Nulo   19.5   11     
23/09/1926  0       Nulo   22     8      
24/09/1926  18      Nulo   22     8.5    
25/09/1926  0       Nulo   21     10     
26/09/1926  0       Nulo   20.5   7      
27/09/1926  215.7   Nulo   21     7.5    
28/09/1926  57      Nulo   17.5   12     
29/09/1926  0       Nulo   17     11     
30/09/1926  0       Nulo   18     8      
01/10/1926  0       Nulo   18.5   8      
02/10/1926  0       Nulo   19.5   7.5    
03/10/1926  0       Nulo   20.5   7      
04/10/1926  0       Nulo   20     6.2    
05/10/1926  5.7     Nulo   20.5   9      
06/10/1926  44.3    Nulo   18     10     
07/10/1926  7.6     Nulo   17.5   11.5   
08/10/1926  14.2    Nulo   17     11.5   
09/10/1926  0       Nulo   18     12.2   
10/10/1926  9.2     Nulo   17     10.8   
11/10/1926  0       Nulo   19     9      
12/10/1926  0       Nulo   19     9      
13/10/1926  0       Nulo   19     11     
14/10/1926  0       Nulo   20     11     
15/10/1926  0       Nulo   19     8      
16/10/1926  16.2    Nulo   19     9.5    
17/10/1926  0       Nulo   20     11.5   
18/10/1926  0       Nulo   18.5   9      
19/10/1926  0       Nulo   19.5   9      
20/10/1926  20.6    Nulo   20     10.5   
21/10/1926  0       Nulo   20.5   10     
22/10/1926  0       Nulo   19     6      
23/10/1926  0       Nulo   19.2   9      
24/10/1926  100     Nulo   22     10     
25/10/1926  0       Nulo   22.5   10     
26/10/1926  0       Nulo   16.5   7      
27/10/1926  0       Nulo   16     1.5    
28/10/1926  0       Nulo   14.5   3      
29/10/1926  0       Nulo   16.6   7      
30/10/1926  0       Nulo   18     8      
31/10/1926  0       Nulo   17.5   9.5    
01/11/1926  0       Nulo   18     5      
02/11/1926  11.5    Nulo   18.5   5      
03/11/1926  5.7     Nulo   19     6.5    
04/11/1926  0       Nulo   19     6.5    
05/11/1926  59      Nulo   18     5      
06/11/1926  0       Nulo   19.5   5.5    
07/11/1926  0       Nulo   18     5      
08/11/1926  37.5    Nulo   17.5   4.6    
09/11/1926  3.7     Nulo   20     5      
10/11/1926  0       Nulo   9.5    4      
11/11/1926  2       Nulo   13     5      
12/11/1926  0       Nulo   13     1.5    
13/11/1926  0       Nulo   13     3.5    
14/11/1926  0       Nulo   19     10     
15/11/1926  5.3     Nulo   19.5   6      
16/11/1926  0       Nulo   13.5   2.5    
17/11/1926  3.8     Nulo   15     6      
18/11/1926  0       Nulo   18     4.5    
19/11/1926  0       Nulo   11     2      
20/11/1926  0       Nulo   12.5   2      
21/11/1926  0       Nulo   12     3.5    
22/11/1926  0       Nulo   12.5   4.5    
23/11/1926  0       Nulo   12.5   4.5    
24/11/1926  0       Nulo   15     6.5    
25/11/1926  0       Nulo   17.5   9.5    
26/11/1926  0       Nulo   17.5   9.5    
27/11/1926  0       Nulo   17     9.5    
28/11/1926  0       Nulo   18.5   10.5   
29/11/1926  8.7     Nulo   18.5   9.5    
30/11/1926  0       Nulo   18.5   10     
01/12/1926  0       Nulo   16     8      
02/12/1926  0       Nulo   16.5   9      
03/12/1926  0       Nulo   17.5   10     
04/12/1926  0       Nulo   17.5   10.5   
05/12/1926  0       Nulo   18     11.5   
06/12/1926  0       Nulo   18.5   11     
07/12/1926  0       Nulo   18.5   11.5   
08/12/1926  0       Nulo   19     11     
09/12/1926  0       Nulo   19     12     
10/12/1926  0       Nulo   19.5   13     
11/12/1926  0       Nulo   19.5   10.5   
12/12/1926  0       Nulo   17     9.5    
13/12/1926  0       Nulo   17     9      
14/12/1926  0       Nulo   16.5   9.5    
15/12/1926  5       Nulo   16     9.5    
16/12/1926  0       Nulo   17     8      
17/12/1926  0       Nulo   17     8.5    
18/12/1926  0       Nulo   17.5   9      
19/12/1926  0       Nulo   18.5   10     
20/12/1926  0       Nulo   19.5   10     
21/12/1926  0       Nulo   18.5   10.5   
22/12/1926  0       Nulo   18.5   10     
23/12/1926  0       Nulo   17.5   11.5   
24/12/1926  0       Nulo   18.5   10.5   
25/12/1926  0       Nulo   16.5   9.5    
26/12/1926  0       Nulo   18.5   10     
27/12/1926  0       Nulo   17.5   9      
28/12/1926  25      Nulo   20     10.5   
29/12/1926  0       Nulo   20     0.5    
30/12/1926  0       Nulo   8      2      
31/12/1926  0       Nulo   8      2      
01/01/1927  0       Nulo   10.5   3.5    
02/01/1927  0       Nulo   12.3   3      
03/01/1927  0       Nulo   10.5   4.5    
04/01/1927  0       Nulo   14     2      
05/01/1927  0       Nulo   14.5   5      
06/01/1927  0       Nulo   10.5   4.5    
07/01/1927  0       Nulo   12     3      
08/01/1927  0       Nulo   13.5   3      
09/01/1927  0       Nulo   14     3.5    
10/01/1927  72.5    Nulo   14     3.5    
11/01/1927  7.8     Nulo   6      2      
12/01/1927  0       Nulo   13     2      
13/01/1927  0       Nulo   13.5   1.5    
14/01/1927  3       Nulo   15.5   1.5    
15/01/1927  3.2     Nulo   7.5    2      
16/01/1927  0       Nulo   7      1      
17/01/1927  0       Nulo   12     1.5    
18/01/1927  0       Nulo   15     3      
19/01/1927  0       Nulo   15     6      
20/01/1927  0       Nulo   18     6      
21/01/1927  0       Nulo   16.8   3.5    
22/01/1927  0       Nulo   16     2.5    
23/01/1927  0       Nulo   16.5   2      
24/01/1927  0       Nulo   16     3.5    
25/01/1927  0       Nulo   16     4.5    
26/01/1927  0       Nulo   15.5   4      
27/01/1927  7.8     Nulo   12.5   7      
28/01/1927  3.7     Nulo   11.5   1.5    
29/01/1927  0       Nulo   15.5   5      
30/01/1927  0       Nulo   15     4      
31/01/1927  0       Nulo   15.2   4      
01/02/1927  0       Nulo   14.5   5      
02/02/1927  0       Nulo   13.5   6      
03/02/1927  0       Nulo   15     4      
04/02/1927  0       Nulo   15     2      
05/02/1927  0       Nulo   12.5   4      
06/02/1927  7.2     Nulo   12     3      
07/02/1927  2.6     Nulo   16.5   6      
08/02/1927  0       Nulo   15     5      
09/02/1927  0       Nulo   16     4      
10/02/1927  11.7    Nulo   16.5   4      
11/02/1927  0       Nulo   17     3.5    
12/02/1927  0       Nulo   16     5      
13/02/1927  0       Nulo   18     6      
14/02/1927  0       Nulo   18.5   6      
15/02/1927  0       Nulo   18.5   6      
16/02/1927  0       Nulo   18     8.5    
17/02/1927  0       Nulo   17.8   9      
18/02/1927  0       Nulo   20     9      
19/02/1927  0       Nulo   20.5   9.5    
20/02/1927  0       Nulo   21     10     
21/02/1927  0       Nulo   17     3      
22/02/1927  0       Nulo   17.5   3.5    
23/02/1927  0       Nulo   20     5      
24/02/1927  0       Nulo   20.5   5      
25/02/1927  0       Nulo   22     4.5    
26/02/1927  0       Nulo   19     4.5    
27/02/1927  0       Nulo   19     7      
28/02/1927  0       Nulo   20     8      
01/03/1927  25      Nulo   20     7.2    
02/03/1927  4.7     Nulo   19.5   5      
03/03/1927  0       Nulo   9      5      
04/03/1927  0       Nulo   11     1.5    
05/03/1927  0       Nulo   21     4.5    
06/03/1927  0       Nulo   22     4.5    
07/03/1927  0       Nulo   24     5      
08/03/1927  0       Nulo   23     9      
09/03/1927  0       Nulo   19     7      
10/03/1927  0       Nulo   16.5   6.5    
11/03/1927  0       Nulo   22     11.5   
12/03/1927  2.5     Nulo   22.5   10     
13/03/1927  2.7     Nulo   18     8.5    
14/03/1927  0       Nulo   24     5      
15/03/1927  0       Nulo   24.5   3.5    
16/03/1927  0       Nulo   16     4.5    
17/03/1927  0       Nulo   19     7      
18/03/1927  0       Nulo   20.5   8      
19/03/1927  0       Nulo   21     8.5    
20/03/1927  0       Nulo   21.5   9      
21/03/1927  0       Nulo   21.2   9      
22/03/1927  0       Nulo   13.2   4.5    
23/03/1927  0       Nulo   12.5   4      
24/03/1927  7.5     Nulo   11.5   5      
25/03/1927  8       Nulo   16     7      
26/03/1927  2.7     Nulo   22.5   11.5   
27/03/1927  0       Nulo   22     11     
28/03/1927  0       Nulo   22     8.5    
29/03/1927  0       Nulo   22     9      
30/03/1927  0       Nulo   22.2   8.5    
31/03/1927  0       Nulo   22     8      
01/04/1927  0       Nulo   22     8.5    
02/04/1927  0       Nulo   23     8      
03/04/1927  0       Nulo   23.5   7.5    
04/04/1927  0       Nulo   23     7      
05/04/1927  0       Nulo   24     10     
06/04/1927  0       Nulo   22.5   7.5    
07/04/1927  0       Nulo   21.5   8      
08/04/1927  0       Nulo   21     9.5    
09/04/1927  0       Nulo   24     10     
10/04/1927  0       Nulo   24     10     
11/04/1927  0       Nulo   24     10.5   
12/04/1927  0       Nulo   26     13.2   
13/04/1927  0       Nulo   27.5   14.5   
14/04/1927  0       Nulo   28     14     
15/04/1927  0       Nulo   29     14.5   
16/04/1927  0       Nulo   29.5   13.5   
17/04/1927  0       Nulo   29     12     
18/04/1927  0       Nulo   27     9      
19/04/1927  0       Nulo   27     15     
20/04/1927  0       Nulo   26     12     
21/04/1927  77.5    Nulo   25     9      
22/04/1927  58.7    Nulo   22     9.5    
23/04/1927  0       Nulo   16     9.5    
24/04/1927  0       Nulo   17.5   5      
25/04/1927  8.5     Nulo   17     5.5    
26/04/1927  3       Nulo   17     5.2    
27/04/1927  0       Nulo   17.5   9      
28/04/1927  0       Nulo   19.5   9      
29/04/1927  0       Nulo   24     10     
30/04/1927  0       Nulo   24     10     
01/05/1927  0       Nulo   22     10     
02/05/1927  0       Nulo   22.5   9      
03/05/1927  0       Nulo   25     9.6    
04/05/1927  0       Nulo   25.5   12.5   
05/05/1927  0       Nulo   28.5   11     
06/05/1927  0       Nulo   28.5   11.2   
07/05/1927  0       Nulo   28.5   12     
08/05/1927  0       Nulo   28     11.5   
09/05/1927  0       Nulo   28.5   12     
10/05/1927  0       Nulo   28     12.5   
11/05/1927  0       Nulo   27     12     
12/05/1927  0       Nulo   26     8.5    
13/05/1927  21.5    Nulo   25     12.5   
14/05/1927  0       Nulo   24.5   12     
15/05/1927  0       Nulo   23     9.5    
16/05/1927  11.7    Nulo   23     10     
17/05/1927  0       Nulo   20.5   9.5    
18/05/1927  0       Nulo   21.5   9      
19/05/1927  0       Nulo   24     15     
20/05/1927  0       Nulo   26.5   13.2   
21/05/1927  0       Nulo   27.5   13.5   
22/05/1927  0       Nulo   27     13     
23/05/1927  10.7    Nulo   27     13     
24/05/1927  0       Nulo   24     9      
25/05/1927  0       Nulo   25     12     
26/05/1927  0       Nulo   24.5   11     
27/05/1927  0       Nulo   25.5   10     
28/05/1927  0       Nulo   27.5   10.2   
29/05/1927  0       Nulo   27     12     
30/05/1927  0       Nulo   27.3   10     
31/05/1927  0       Nulo   26     10.5   
01/06/1927  0       Nulo   25     10     
02/06/1927  0       Nulo   25     10     
03/06/1927  0       Nulo   21     13     
04/06/1927  0       Nulo   24     9      
05/06/1927  0       Nulo   24     9.5    
06/06/1927  10      Nulo   23     12     
07/06/1927  20      Nulo   23     12     
08/06/1927  0       Nulo   23     12     
09/06/1927  0       Nulo   24     12     
10/06/1927  0       Nulo   23     12.5   
11/06/1927  0       Nulo   24     13     
12/06/1927  0       Nulo   25     12     
13/06/1927  0       Nulo   22     10.5   
14/06/1927  0       Nulo   22.5   10     
15/06/1927  10      Nulo   24.5   11     
16/06/1927  0       Nulo   21.5   11     
17/06/1927  0       Nulo   23.5   10     
18/06/1927  13      Nulo   24     10.5   
19/06/1927  0       Nulo   23.5   10     
20/06/1927  0       Nulo   25     10     
21/06/1927  7.5     Nulo   24     11.5   
22/06/1927  5.5     Nulo   26     11.5   
23/06/1927  30      Nulo   29     11     
